functional_area,program_name,run_id,table_name,source_record_count,ignored_record_count,orphan_record_count,source_considered_count,source_errored_count,source_converted_count,quarter
Drug Rebate,RBT_MS_ROSI_PQAS              ,TST34     ,t_cnv_rbt_rosi_pqas_mstr      ,58802,0,-1                 ,58802,0,58802, 
Drug Rebate,RBT_MS_ROSI_PQAS              ,TST36     ,t_cnv_rbt_rosi_pqas_mstr      ,58802,0,-1                 ,58802,0,58802, 
Drug Rebate,RBT_MS_ROSI_PQAS              ,TST38     ,t_cnv_rbt_rosi_pqas_mstr      ,58802,0,-1                 ,58802,0,58802, 
Drug Rebate,RBT_MS_ROSI_PQAS              ,UAT05     ,t_cnv_rbt_rosi_pqas_mstr      ,58802,0,-1                 ,58802,0,58802, 
Financial,FIN_MS_1099                   ,ALL02     ,c_prov_pmt_cycl_key           ,3549272,0,-1                 ,3549272,0,3549272, 
Financial,FIN_MS_1099                   ,FINAL1    ,c_prov_pmt_cycl_key           ,3784260,0,-1                 ,3784260,0,3784260, 
Financial,FIN_MS_1099                   ,FINAL2    ,c_prov_pmt_cycl_key           ,3103993,0,-1                 ,3103993,0,3103993, 
Financial,FIN_MS_1099                   ,MOD03     ,c_prov_pmt_cycl_key           ,1901439,0,-1                 ,1901439,5730,1895709, 
Financial,FIN_MS_1099                   ,PRLM01    ,c_prov_pmt_cycl_key           ,1630415,0,-1                 ,1630415,0,1630415, 
Financial,FIN_MS_1099                   ,PRLM02    ,c_prov_pmt_cycl_key           ,1630415,0,-1                 ,1630415,0,1630415, 
Financial,FIN_MS_1099                   ,PRLM03    ,c_prov_pmt_cycl_key           ,1692778,0,-1                 ,1692778,0,1692778, 
Financial,FIN_MS_1099                   ,PRLM04    ,c_prov_pmt_cycl_key           ,1692778,0,-1                 ,1692778,591,1692187, 
Financial,FIN_MS_1099                   ,PRLM05    ,c_prov_pmt_cycl_key           ,1770150,0,-1                 ,1770150,1413,1768737, 
Financial,FIN_MS_1099                   ,TRAD01    ,c_prov_pmt_cycl_key           ,1832495,0,-1                 ,1832495,6929,1825566, 
Financial,FIN_MS_1099                   ,TST04     ,c_prov_pmt_cycl_key           ,4879789,0,-1                 ,4879789,0,4879789, 
Financial,FIN_MS_1099                   ,TST05     ,c_prov_pmt_cycl_key           ,1448203,0,-1                 ,1448203,0,1448203, 
Financial,FIN_MS_1099                   ,TST08     ,c_prov_pmt_cycl_key           ,1832495,0,-1                 ,1832495,10716,1821779, 
Financial,FIN_MS_1099                   ,TST09     ,c_prov_pmt_cycl_key           ,1832495,0,-1                 ,1832495,6932,1825563, 
Financial,FIN_MS_1099                   ,TST10     ,c_prov_pmt_cycl_key           ,1832495,0,-1                 ,1832495,6932,1825563, 
Financial,FIN_MS_1099                   ,TST12     ,c_prov_pmt_cycl_key           ,1901439,0,-1                 ,1901439,5730,1895709, 
Financial,FIN_MS_1099                   ,TST15     ,c_prov_pmt_cycl_key           ,3549069,0,-1                 ,3549069,0,3549069, 
Financial,FIN_MS_1099                   ,TST17     ,c_prov_pmt_cycl_key           ,3549272,0,-1                 ,3549272,0,3549272, 
Financial,FIN_MS_1099                   ,TST18     ,c_prov_pmt_cycl_key           ,3549272,0,-1                 ,3549272,0,3549272, 
Financial,FIN_MS_1099                   ,TST19     ,c_prov_pmt_cycl_key           ,3675371,0,-1                 ,3675371,0,3675371, 
Financial,FIN_MS_1099                   ,TST20     ,c_prov_pmt_cycl_key           ,3679243,0,-1                 ,3679243,0,3679243, 
Financial,FIN_MS_1099                   ,TST21     ,c_prov_pmt_cycl_key           ,3682764,0,-1                 ,3682764,0,3682764, 
Financial,FIN_MS_1099                   ,TST23     ,c_prov_pmt_cycl_key           ,3699907,0,-1                 ,3699907,0,3699907, 
Financial,FIN_MS_1099                   ,TST25     ,c_prov_pmt_cycl_key           ,3697704,0,-1                 ,3697704,0,3697704, 
Financial,FIN_MS_1099                   ,TST27     ,c_prov_pmt_cycl_key           ,3769837,0,-1                 ,3769837,0,3769837, 
Financial,FIN_MS_1099                   ,TST28     ,c_prov_pmt_cycl_key           ,3781323,0,-1                 ,3781323,0,3781323, 
Financial,FIN_MS_1099                   ,TST30     ,c_prov_pmt_cycl_key           ,3778035,0,-1                 ,3778035,0,3778035, 
Financial,FIN_MS_1099                   ,TST32     ,c_prov_pmt_cycl_key           ,3778864,0,-1                 ,3778864,0,3778864, 
Financial,FIN_MS_1099                   ,TST34     ,c_prov_pmt_cycl_key           ,3707513,0,-1                 ,3707513,0,3707513, 
Financial,FIN_MS_1099                   ,TST36     ,c_prov_pmt_cycl_key           ,3707407,0,-1                 ,3707407,0,3707407, 
Financial,FIN_MS_1099                   ,TST38     ,c_prov_pmt_cycl_key           ,3713904,0,-1                 ,3713904,0,3713904, 
Financial,FIN_MS_1099                   ,UAT01     ,c_prov_pmt_cycl_key           ,1770150,0,-1                 ,1770150,6521,1763629, 
Financial,FIN_MS_1099                   ,UAT02     ,c_prov_pmt_cycl_key           ,1770150,0,-1                 ,1770150,6521,1763629, 
Financial,FIN_MS_1099                   ,UAT03     ,c_prov_pmt_cycl_key           ,1832495,0,-1                 ,1832495,6929,1825566, 
Financial,FIN_MS_1099                   ,UAT05     ,c_prov_pmt_cycl_key           ,3684456,0,-1                 ,3684456,0,3684456, 
Financial,FIN_MS_1099                   ,ALL02     ,c_prov_pmt_cycl_tb            ,3549349,0,3535087,14262,0,14262, 
Financial,FIN_MS_1099                   ,FINAL1    ,c_prov_pmt_cycl_tb            ,3794678,0,10395,3784283,0,3784283, 
Financial,FIN_MS_1099                   ,FINAL2    ,c_prov_pmt_cycl_tb            ,3089236,0,1451,3087785,0,3087785, 
Financial,FIN_MS_1099                   ,MOD03     ,c_prov_pmt_cycl_tb            ,1901438,0,0,1901438,6830,1894608, 
Financial,FIN_MS_1099                   ,PRLM01    ,c_prov_pmt_cycl_tb            ,1630414,0,0,1630414,0,1630414, 
Financial,FIN_MS_1099                   ,PRLM02    ,c_prov_pmt_cycl_tb            ,1630414,0,0,1630414,0,1630414, 
Financial,FIN_MS_1099                   ,PRLM03    ,c_prov_pmt_cycl_tb            ,1692777,0,0,1692777,0,1692777, 
Financial,FIN_MS_1099                   ,PRLM04    ,c_prov_pmt_cycl_tb            ,1692777,0,0,1692777,698,1692079, 
Financial,FIN_MS_1099                   ,PRLM05    ,c_prov_pmt_cycl_tb            ,1770149,0,0,1770149,1846,1768303, 
Financial,FIN_MS_1099                   ,TRAD01    ,c_prov_pmt_cycl_tb            ,1832494,0,0,1832494,8442,1824052, 
Financial,FIN_MS_1099                   ,TST04     ,c_prov_pmt_cycl_tb            ,4879789,0,0,4879789,0,4879789, 
Financial,FIN_MS_1099                   ,TST05     ,c_prov_pmt_cycl_tb            ,1448203,0,0,1448203,0,1448203, 
Financial,FIN_MS_1099                   ,TST08     ,c_prov_pmt_cycl_tb            ,1832494,0,0,1832494,13208,1819286, 
Financial,FIN_MS_1099                   ,TST09     ,c_prov_pmt_cycl_tb            ,1832494,0,0,1832494,8445,1824049, 
Financial,FIN_MS_1099                   ,TST10     ,c_prov_pmt_cycl_tb            ,1832494,0,0,1832494,8445,1824049, 
Financial,FIN_MS_1099                   ,TST12     ,c_prov_pmt_cycl_tb            ,1901438,0,0,1901438,6830,1894608, 
Financial,FIN_MS_1099                   ,TST15     ,c_prov_pmt_cycl_tb            ,3549146,0,3534884,14262,0,14262, 
Financial,FIN_MS_1099                   ,TST17     ,c_prov_pmt_cycl_tb            ,3549349,0,3535087,14262,0,14262, 
Financial,FIN_MS_1099                   ,TST18     ,c_prov_pmt_cycl_tb            ,3549349,0,3535087,14262,0,14262, 
Financial,FIN_MS_1099                   ,TST19     ,c_prov_pmt_cycl_tb            ,3675448,0,3660941,14507,0,14507, 
Financial,FIN_MS_1099                   ,TST20     ,c_prov_pmt_cycl_tb            ,3679320,0,3664813,14507,0,14507, 
Financial,FIN_MS_1099                   ,TST21     ,c_prov_pmt_cycl_tb            ,3682841,0,3668334,14507,0,14507, 
Financial,FIN_MS_1099                   ,TST23     ,c_prov_pmt_cycl_tb            ,3699907,0,3697390,2517,0,2517, 
Financial,FIN_MS_1099                   ,TST25     ,c_prov_pmt_cycl_tb            ,3697704,0,0,3697704,0,3697704, 
Financial,FIN_MS_1099                   ,TST27     ,c_prov_pmt_cycl_tb            ,3783107,0,13241,3769866,0,3769866, 
Financial,FIN_MS_1099                   ,TST28     ,c_prov_pmt_cycl_tb            ,3794915,0,13559,3781356,0,3781356, 
Financial,FIN_MS_1099                   ,TST30     ,c_prov_pmt_cycl_tb            ,3791353,0,13286,3778067,0,3778067, 
Financial,FIN_MS_1099                   ,TST32     ,c_prov_pmt_cycl_tb            ,3792397,0,13501,3778896,0,3778896, 
Financial,FIN_MS_1099                   ,TST34     ,c_prov_pmt_cycl_tb            ,3717729,0,10193,3707536,0,3707536, 
Financial,FIN_MS_1099                   ,TST36     ,c_prov_pmt_cycl_tb            ,3717623,0,10193,3707430,0,3707430, 
Financial,FIN_MS_1099                   ,TST38     ,c_prov_pmt_cycl_tb            ,3724170,0,10243,3713927,0,3713927, 
Financial,FIN_MS_1099                   ,UAT01     ,c_prov_pmt_cycl_tb            ,1770149,0,0,1770149,7919,1762230, 
Financial,FIN_MS_1099                   ,UAT02     ,c_prov_pmt_cycl_tb            ,1770149,0,0,1770149,7919,1762230, 
Financial,FIN_MS_1099                   ,UAT03     ,c_prov_pmt_cycl_tb            ,1832494,0,0,1832494,8442,1824052, 
Financial,FIN_MS_1099                   ,UAT05     ,c_prov_pmt_cycl_tb            ,3697704,0,13214,3684490,0,3684490, 
Financial,FIN_MS_ACCT_REC               ,ALL02     ,f_clm_hd_tb                   ,1517382,0,1331,1516051,65,1515986, 
Financial,FIN_MS_ACCT_REC               ,FINAL1    ,f_clm_hd_tb                   ,2105930,0,1363,2104567,0,2104567, 
Financial,FIN_MS_ACCT_REC               ,FINAL2    ,f_clm_hd_tb                   ,2106625,0,1363,2105262,0,2105262, 
Financial,FIN_MS_ACCT_REC               ,MOD03     ,f_clm_hd_tb                   ,1511195,0,32,1511163,1946,1509217, 
Financial,FIN_MS_ACCT_REC               ,PRLM01    ,f_clm_hd_tb                   ,871599,0,32,871567,0,871567, 
Financial,FIN_MS_ACCT_REC               ,PRLM02    ,f_clm_hd_tb                   ,871599,0,32,871567,0,871567, 
Financial,FIN_MS_ACCT_REC               ,PRLM03    ,f_clm_hd_tb                   ,891618,0,32,891586,0,891586, 
Financial,FIN_MS_ACCT_REC               ,PRLM04    ,f_clm_hd_tb                   ,891618,0,32,891586,0,891586, 
Financial,FIN_MS_ACCT_REC               ,PRLM05    ,f_clm_hd_tb                   ,938845,0,32,938813,20,938793, 
Financial,FIN_MS_ACCT_REC               ,TRAD01    ,f_clm_hd_tb                   ,1015095,0,32,1015063,1846,1013217, 
Financial,FIN_MS_ACCT_REC               ,TST05     ,f_clm_hd_tb                   ,439851,0,16,439835,0,439835, 
Financial,FIN_MS_ACCT_REC               ,TST08     ,f_clm_hd_tb                   ,1015095,0,32,1015063,1863,1013200, 
Financial,FIN_MS_ACCT_REC               ,TST09     ,f_clm_hd_tb                   ,1015095,0,32,1015063,1846,1013217, 
Financial,FIN_MS_ACCT_REC               ,TST10     ,f_clm_hd_tb                   ,1015095,0,32,1015063,1846,1013217, 
Financial,FIN_MS_ACCT_REC               ,TST12     ,f_clm_hd_tb                   ,1511195,0,32,1511163,1946,1509217, 
Financial,FIN_MS_ACCT_REC               ,TST15     ,f_clm_hd_tb                   ,1517382,0,1331,1516051,467,1515584, 
Financial,FIN_MS_ACCT_REC               ,TST17     ,f_clm_hd_tb                   ,1517382,0,1331,1516051,65,1515986, 
Financial,FIN_MS_ACCT_REC               ,TST18     ,f_clm_hd_tb                   ,1517382,0,1331,1516051,65,1515986, 
Financial,FIN_MS_ACCT_REC               ,TST19     ,f_clm_hd_tb                   ,1525549,0,1334,1524215,65,1524150, 
Financial,FIN_MS_ACCT_REC               ,TST20     ,f_clm_hd_tb                   ,1525549,0,1334,1524215,65,1524150, 
Financial,FIN_MS_ACCT_REC               ,TST21     ,f_clm_hd_tb                   ,1525549,0,1334,1524215,0,1524215, 
Financial,FIN_MS_ACCT_REC               ,TST23     ,f_clm_hd_tb                   ,1525549,0,1334,1524215,0,1524215, 
Financial,FIN_MS_ACCT_REC               ,TST25     ,f_clm_hd_tb                   ,1525549,0,1334,1524215,0,1524215, 
Financial,FIN_MS_ACCT_REC               ,TST27     ,f_clm_hd_tb                   ,1563787,0,1335,1562452,0,1562452, 
Financial,FIN_MS_ACCT_REC               ,TST28     ,f_clm_hd_tb                   ,1563787,0,1335,1562452,0,1562452, 
Financial,FIN_MS_ACCT_REC               ,TST30     ,f_clm_hd_tb                   ,1563787,0,1335,1562452,0,1562452, 
Financial,FIN_MS_ACCT_REC               ,TST32     ,f_clm_hd_tb                   ,1563787,0,1335,1562452,0,1562452, 
Financial,FIN_MS_ACCT_REC               ,TST34     ,f_clm_hd_tb                   ,2086071,0,1354,2084717,0,2084717, 
Financial,FIN_MS_ACCT_REC               ,TST36     ,f_clm_hd_tb                   ,2086071,0,1354,2084717,0,2084717, 
Financial,FIN_MS_ACCT_REC               ,TST38     ,f_clm_hd_tb                   ,2086071,0,1354,2084717,0,2084717, 
Financial,FIN_MS_ACCT_REC               ,UAT01     ,f_clm_hd_tb                   ,938845,0,32,938813,1810,937003, 
Financial,FIN_MS_ACCT_REC               ,UAT02     ,f_clm_hd_tb                   ,938845,0,32,938813,1810,937003, 
Financial,FIN_MS_ACCT_REC               ,UAT03     ,f_clm_hd_tb                   ,1015095,0,32,1015063,1846,1013217, 
Financial,FIN_MS_ACCT_REC               ,UAT05     ,f_clm_hd_tb                   ,1525549,0,1334,1524215,0,1524215, 
Financial,FIN_MS_ACCT_REC               ,ALL02     ,f_hdr_tb                      ,2055,0,16,2039,585,1454, 
Financial,FIN_MS_ACCT_REC               ,FINAL1    ,f_hdr_tb                      ,2534,0,34,2500,563,1937, 
Financial,FIN_MS_ACCT_REC               ,FINAL2    ,f_hdr_tb                      ,2573,0,34,2539,564,1975, 
Financial,FIN_MS_ACCT_REC               ,MOD03     ,f_hdr_tb                      ,1973,0,13,1960,711,1249, 
Financial,FIN_MS_ACCT_REC               ,PRLM01    ,f_hdr_tb                      ,1076,0,9,1067,0,1067, 
Financial,FIN_MS_ACCT_REC               ,PRLM02    ,f_hdr_tb                      ,1076,0,9,1067,0,1067, 
Financial,FIN_MS_ACCT_REC               ,PRLM03    ,f_hdr_tb                      ,1133,0,9,1124,0,1124, 
Financial,FIN_MS_ACCT_REC               ,PRLM04    ,f_hdr_tb                      ,1133,0,9,1124,203,921, 
Financial,FIN_MS_ACCT_REC               ,PRLM05    ,f_hdr_tb                      ,1232,0,9,1223,214,1009, 
Financial,FIN_MS_ACCT_REC               ,TRAD01    ,f_hdr_tb                      ,1372,0,10,1362,438,924, 
Financial,FIN_MS_ACCT_REC               ,TST05     ,f_hdr_tb                      ,782,0,6,776,0,776, 
Financial,FIN_MS_ACCT_REC               ,TST08     ,f_hdr_tb                      ,1372,0,10,1362,439,923, 
Financial,FIN_MS_ACCT_REC               ,TST09     ,f_hdr_tb                      ,1372,0,10,1362,438,924, 
Financial,FIN_MS_ACCT_REC               ,TST10     ,f_hdr_tb                      ,1372,0,10,1362,438,924, 
Financial,FIN_MS_ACCT_REC               ,TST12     ,f_hdr_tb                      ,1973,0,13,1960,711,1249, 
Financial,FIN_MS_ACCT_REC               ,TST15     ,f_hdr_tb                      ,2055,0,16,2039,657,1382, 
Financial,FIN_MS_ACCT_REC               ,TST17     ,f_hdr_tb                      ,2055,0,16,2039,585,1454, 
Financial,FIN_MS_ACCT_REC               ,TST18     ,f_hdr_tb                      ,2055,0,16,2039,585,1454, 
Financial,FIN_MS_ACCT_REC               ,TST19     ,f_hdr_tb                      ,2205,0,18,2187,597,1590, 
Financial,FIN_MS_ACCT_REC               ,TST20     ,f_hdr_tb                      ,2205,0,18,2187,597,1590, 
Financial,FIN_MS_ACCT_REC               ,TST21     ,f_hdr_tb                      ,2205,0,18,2187,509,1678, 
Financial,FIN_MS_ACCT_REC               ,TST23     ,f_hdr_tb                      ,2205,0,18,2187,509,1678, 
Financial,FIN_MS_ACCT_REC               ,TST25     ,f_hdr_tb                      ,2205,0,18,2187,509,1678, 
Financial,FIN_MS_ACCT_REC               ,TST27     ,f_hdr_tb                      ,2288,0,26,2262,540,1722, 
Financial,FIN_MS_ACCT_REC               ,TST28     ,f_hdr_tb                      ,2288,0,26,2262,540,1722, 
Financial,FIN_MS_ACCT_REC               ,TST30     ,f_hdr_tb                      ,2288,0,26,2262,539,1723, 
Financial,FIN_MS_ACCT_REC               ,TST32     ,f_hdr_tb                      ,2288,0,26,2262,539,1723, 
Financial,FIN_MS_ACCT_REC               ,TST34     ,f_hdr_tb                      ,2439,0,32,2407,553,1854, 
Financial,FIN_MS_ACCT_REC               ,TST36     ,f_hdr_tb                      ,2439,0,32,2407,553,1854, 
Financial,FIN_MS_ACCT_REC               ,TST38     ,f_hdr_tb                      ,2439,0,32,2407,553,1854, 
Financial,FIN_MS_ACCT_REC               ,UAT01     ,f_hdr_tb                      ,1232,0,9,1223,431,792, 
Financial,FIN_MS_ACCT_REC               ,UAT02     ,f_hdr_tb                      ,1232,0,9,1223,431,792, 
Financial,FIN_MS_ACCT_REC               ,UAT03     ,f_hdr_tb                      ,1372,0,10,1362,438,924, 
Financial,FIN_MS_ACCT_REC               ,UAT05     ,f_hdr_tb                      ,2205,0,18,2187,509,1678, 
Financial,FIN_MS_ACCT_REC               ,ALL02     ,f_pybl_recv_tb                ,1517,0,30,1487,724,763, 
Financial,FIN_MS_ACCT_REC               ,FINAL1    ,f_pybl_recv_tb                ,1112,0,29,1083,563,520, 
Financial,FIN_MS_ACCT_REC               ,FINAL2    ,f_pybl_recv_tb                ,1113,0,29,1084,564,520, 
Financial,FIN_MS_ACCT_REC               ,MOD03     ,f_pybl_recv_tb                ,1503,0,30,1473,721,752, 
Financial,FIN_MS_ACCT_REC               ,PRLM01    ,f_pybl_recv_tb                ,386,0,149,237,0,237, 
Financial,FIN_MS_ACCT_REC               ,PRLM02    ,f_pybl_recv_tb                ,386,0,149,237,0,237, 
Financial,FIN_MS_ACCT_REC               ,PRLM03    ,f_pybl_recv_tb                ,390,0,149,241,0,241, 
Financial,FIN_MS_ACCT_REC               ,PRLM04    ,f_pybl_recv_tb                ,539,0,149,390,203,187, 
Financial,FIN_MS_ACCT_REC               ,PRLM05    ,f_pybl_recv_tb                ,546,0,149,397,209,188, 
Financial,FIN_MS_ACCT_REC               ,TRAD01    ,f_pybl_recv_tb                ,554,0,149,405,223,182, 
Financial,FIN_MS_ACCT_REC               ,TST05     ,f_pybl_recv_tb                ,149,0,149,0,0,0, 
Financial,FIN_MS_ACCT_REC               ,TST08     ,f_pybl_recv_tb                ,554,0,149,405,223,182, 
Financial,FIN_MS_ACCT_REC               ,TST09     ,f_pybl_recv_tb                ,554,0,149,405,223,182, 
Financial,FIN_MS_ACCT_REC               ,TST10     ,f_pybl_recv_tb                ,554,0,149,405,223,182, 
Financial,FIN_MS_ACCT_REC               ,TST12     ,f_pybl_recv_tb                ,1503,0,30,1473,721,752, 
Financial,FIN_MS_ACCT_REC               ,TST15     ,f_pybl_recv_tb                ,1517,0,30,1487,730,757, 
Financial,FIN_MS_ACCT_REC               ,TST17     ,f_pybl_recv_tb                ,1517,0,30,1487,724,763, 
Financial,FIN_MS_ACCT_REC               ,TST18     ,f_pybl_recv_tb                ,1517,0,30,1487,724,763, 
Financial,FIN_MS_ACCT_REC               ,TST19     ,f_pybl_recv_tb                ,1534,0,30,1504,736,768, 
Financial,FIN_MS_ACCT_REC               ,TST20     ,f_pybl_recv_tb                ,1534,0,30,1504,736,768, 
Financial,FIN_MS_ACCT_REC               ,TST21     ,f_pybl_recv_tb                ,1534,0,30,1504,723,781, 
Financial,FIN_MS_ACCT_REC               ,TST23     ,f_pybl_recv_tb                ,1534,0,30,1504,723,781, 
Financial,FIN_MS_ACCT_REC               ,TST25     ,f_pybl_recv_tb                ,1534,0,30,1504,723,781, 
Financial,FIN_MS_ACCT_REC               ,TST27     ,f_pybl_recv_tb                ,1571,0,30,1541,755,786, 
Financial,FIN_MS_ACCT_REC               ,TST28     ,f_pybl_recv_tb                ,1571,0,30,1541,755,786, 
Financial,FIN_MS_ACCT_REC               ,TST30     ,f_pybl_recv_tb                ,1571,0,30,1541,745,796, 
Financial,FIN_MS_ACCT_REC               ,TST32     ,f_pybl_recv_tb                ,1571,0,30,1541,745,796, 
Financial,FIN_MS_ACCT_REC               ,TST34     ,f_pybl_recv_tb                ,1733,0,31,1702,760,942, 
Financial,FIN_MS_ACCT_REC               ,TST36     ,f_pybl_recv_tb                ,1733,0,31,1702,760,942, 
Financial,FIN_MS_ACCT_REC               ,TST38     ,f_pybl_recv_tb                ,1102,0,29,1073,553,520, 
Financial,FIN_MS_ACCT_REC               ,UAT01     ,f_pybl_recv_tb                ,546,0,149,397,216,181, 
Financial,FIN_MS_ACCT_REC               ,UAT02     ,f_pybl_recv_tb                ,546,0,149,397,216,181, 
Financial,FIN_MS_ACCT_REC               ,UAT03     ,f_pybl_recv_tb                ,554,0,149,405,223,182, 
Financial,FIN_MS_ACCT_REC               ,UAT05     ,f_pybl_recv_tb                ,1534,0,30,1504,723,781, 
Financial,FIN_MS_ACCT_REC               ,ALL02     ,f_recv_tb                     ,2054,0,16,2038,585,1453, 
Financial,FIN_MS_ACCT_REC               ,FINAL1    ,f_recv_tb                     ,2533,0,34,2499,563,1936, 
Financial,FIN_MS_ACCT_REC               ,FINAL2    ,f_recv_tb                     ,2572,0,34,2538,564,1974, 
Financial,FIN_MS_ACCT_REC               ,MOD03     ,f_recv_tb                     ,1972,0,13,1959,711,1248, 
Financial,FIN_MS_ACCT_REC               ,PRLM01    ,f_recv_tb                     ,1075,0,9,1066,0,1066, 
Financial,FIN_MS_ACCT_REC               ,PRLM02    ,f_recv_tb                     ,1075,0,9,1066,0,1066, 
Financial,FIN_MS_ACCT_REC               ,PRLM03    ,f_recv_tb                     ,1132,0,9,1123,0,1123, 
Financial,FIN_MS_ACCT_REC               ,PRLM04    ,f_recv_tb                     ,1132,0,9,1123,203,920, 
Financial,FIN_MS_ACCT_REC               ,PRLM05    ,f_recv_tb                     ,1231,0,9,1222,214,1008, 
Financial,FIN_MS_ACCT_REC               ,TRAD01    ,f_recv_tb                     ,1371,0,10,1361,438,923, 
Financial,FIN_MS_ACCT_REC               ,TST05     ,f_recv_tb                     ,781,0,6,775,0,775, 
Financial,FIN_MS_ACCT_REC               ,TST08     ,f_recv_tb                     ,1371,0,10,1361,439,922, 
Financial,FIN_MS_ACCT_REC               ,TST09     ,f_recv_tb                     ,1371,0,10,1361,438,923, 
Financial,FIN_MS_ACCT_REC               ,TST10     ,f_recv_tb                     ,1371,0,10,1361,438,923, 
Financial,FIN_MS_ACCT_REC               ,TST12     ,f_recv_tb                     ,1972,0,13,1959,711,1248, 
Financial,FIN_MS_ACCT_REC               ,TST15     ,f_recv_tb                     ,2054,0,16,2038,657,1381, 
Financial,FIN_MS_ACCT_REC               ,TST17     ,f_recv_tb                     ,2054,0,16,2038,585,1453, 
Financial,FIN_MS_ACCT_REC               ,TST18     ,f_recv_tb                     ,2054,0,16,2038,585,1453, 
Financial,FIN_MS_ACCT_REC               ,TST19     ,f_recv_tb                     ,2204,0,18,2186,597,1589, 
Financial,FIN_MS_ACCT_REC               ,TST20     ,f_recv_tb                     ,2204,0,18,2186,597,1589, 
Financial,FIN_MS_ACCT_REC               ,TST21     ,f_recv_tb                     ,2204,0,18,2186,509,1677, 
Financial,FIN_MS_ACCT_REC               ,TST23     ,f_recv_tb                     ,2204,0,18,2186,509,1677, 
Financial,FIN_MS_ACCT_REC               ,TST25     ,f_recv_tb                     ,2204,0,18,2186,509,1677, 
Financial,FIN_MS_ACCT_REC               ,TST27     ,f_recv_tb                     ,2287,0,26,2261,540,1721, 
Financial,FIN_MS_ACCT_REC               ,TST28     ,f_recv_tb                     ,2287,0,26,2261,540,1721, 
Financial,FIN_MS_ACCT_REC               ,TST30     ,f_recv_tb                     ,2287,0,26,2261,539,1722, 
Financial,FIN_MS_ACCT_REC               ,TST32     ,f_recv_tb                     ,2287,0,26,2261,539,1722, 
Financial,FIN_MS_ACCT_REC               ,TST34     ,f_recv_tb                     ,2438,0,32,2406,553,1853, 
Financial,FIN_MS_ACCT_REC               ,TST36     ,f_recv_tb                     ,2438,0,32,2406,553,1853, 
Financial,FIN_MS_ACCT_REC               ,TST38     ,f_recv_tb                     ,2438,0,32,2406,553,1853, 
Financial,FIN_MS_ACCT_REC               ,UAT01     ,f_recv_tb                     ,1231,0,9,1222,431,791, 
Financial,FIN_MS_ACCT_REC               ,UAT02     ,f_recv_tb                     ,1231,0,9,1222,431,791, 
Financial,FIN_MS_ACCT_REC               ,UAT03     ,f_recv_tb                     ,1371,0,10,1361,438,923, 
Financial,FIN_MS_ACCT_REC               ,UAT05     ,f_recv_tb                     ,2204,0,18,2186,509,1677, 
Financial,FIN_MS_ACCT_REC               ,ALL02     ,t_cnv_sak_acct_rec_xref       ,2039,0,-1                 ,2039,585,1454, 
Financial,FIN_MS_ACCT_REC               ,FINAL1    ,t_cnv_sak_acct_rec_xref       ,2500,0,-1                 ,2500,563,1937, 
Financial,FIN_MS_ACCT_REC               ,FINAL2    ,t_cnv_sak_acct_rec_xref       ,2539,0,-1                 ,2539,564,1975, 
Financial,FIN_MS_ACCT_REC               ,MOD03     ,t_cnv_sak_acct_rec_xref       ,1960,0,-1                 ,1960,711,1249, 
Financial,FIN_MS_ACCT_REC               ,PRLM01    ,t_cnv_sak_acct_rec_xref       ,1067,0,-1                 ,1067,0,1067, 
Financial,FIN_MS_ACCT_REC               ,PRLM02    ,t_cnv_sak_acct_rec_xref       ,1067,0,-1                 ,1067,0,1067, 
Financial,FIN_MS_ACCT_REC               ,PRLM03    ,t_cnv_sak_acct_rec_xref       ,1124,0,-1                 ,1124,0,1124, 
Financial,FIN_MS_ACCT_REC               ,PRLM04    ,t_cnv_sak_acct_rec_xref       ,1124,0,-1                 ,1124,203,921, 
Financial,FIN_MS_ACCT_REC               ,PRLM05    ,t_cnv_sak_acct_rec_xref       ,1223,0,-1                 ,1223,214,1009, 
Financial,FIN_MS_ACCT_REC               ,TRAD01    ,t_cnv_sak_acct_rec_xref       ,1362,0,-1                 ,1362,438,924, 
Financial,FIN_MS_ACCT_REC               ,TST05     ,t_cnv_sak_acct_rec_xref       ,776,0,-1                 ,776,0,776, 
Financial,FIN_MS_ACCT_REC               ,TST08     ,t_cnv_sak_acct_rec_xref       ,1362,0,-1                 ,1362,439,923, 
Financial,FIN_MS_ACCT_REC               ,TST09     ,t_cnv_sak_acct_rec_xref       ,1362,0,-1                 ,1362,438,924, 
Financial,FIN_MS_ACCT_REC               ,TST10     ,t_cnv_sak_acct_rec_xref       ,1362,0,-1                 ,1362,438,924, 
Financial,FIN_MS_ACCT_REC               ,TST12     ,t_cnv_sak_acct_rec_xref       ,1960,0,-1                 ,1960,711,1249, 
Financial,FIN_MS_ACCT_REC               ,TST15     ,t_cnv_sak_acct_rec_xref       ,2039,0,-1                 ,2039,657,1382, 
Financial,FIN_MS_ACCT_REC               ,TST17     ,t_cnv_sak_acct_rec_xref       ,2039,0,-1                 ,2039,585,1454, 
Financial,FIN_MS_ACCT_REC               ,TST18     ,t_cnv_sak_acct_rec_xref       ,2039,0,-1                 ,2039,585,1454, 
Financial,FIN_MS_ACCT_REC               ,TST19     ,t_cnv_sak_acct_rec_xref       ,2187,0,-1                 ,2187,597,1590, 
