functional_area,program_name,run_id,table_name,target_record_count,quarter
Claims,CLM_MS_DNTL                   ,ALL01     ,t_hist_directory              ,323666,1504
Claims,CLM_MS_DNTL                   ,ALL01     ,t_hist_directory              ,300426,1601
Claims,CLM_MS_DNTL                   ,ALL01     ,t_hist_directory              ,783174,1602
Claims,CLM_MS_DNTL                   ,ALL01     ,t_hist_directory              ,274462,1603
Claims,CLM_MS_DNTL                   ,ALL01     ,t_hist_directory              ,504331,1604
Claims,CLM_MS_DNTL                   ,ALL01     ,t_hist_directory              ,223604,1701
Claims,CLM_MS_DNTL                   ,ALL01     ,t_hist_directory              ,227269,1702
Claims,CLM_MS_DNTL                   ,ALL01     ,t_hist_directory              ,148270,1703
Claims,CLM_MS_DNTL                   ,ALL01     ,t_hist_directory              ,152151,1704
Claims,CLM_MS_DNTL                   ,ALL01     ,t_hist_directory              ,430676,1801
Claims,CLM_MS_DNTL                   ,ALL01     ,t_hist_directory              ,662459,1802
Claims,CLM_MS_DNTL                   ,ALL01     ,t_hist_directory              ,379732,1803
Claims,CLM_MS_DNTL                   ,ALL01     ,t_hist_directory              ,317835,1804
Claims,CLM_MS_DNTL                   ,ALL01     ,t_hist_directory              ,398392,1901
Claims,CLM_MS_DNTL                   ,ALL01     ,t_hist_directory              ,407983,1902
Claims,CLM_MS_DNTL                   ,ALL01     ,t_hist_directory              ,323536,1903
Claims,CLM_MS_DNTL                   ,ALL01     ,t_hist_directory              ,406294,1904
Claims,CLM_MS_DNTL                   ,ALL01     ,t_hist_directory              ,242125,2001
Claims,CLM_MS_DNTL                   ,ALL01     ,t_hist_directory              ,259461,2002
Claims,CLM_MS_DNTL                   ,ALL01     ,t_hist_directory              ,287233,2003
Claims,CLM_MS_DNTL                   ,ALL01     ,t_hist_directory              ,215592,2004
Claims,CLM_MS_DNTL                   ,ALL01     ,t_hist_directory              ,450323,2101
Claims,CLM_MS_DNTL                   ,ALL01     ,t_hist_directory              ,303257,2102
Claims,CLM_MS_DNTL                   ,ALL01     ,t_hist_directory              ,509741,lftm
Claims,CLM_MS_DNTL                   ,ALL01     ,t_hist_directory              ,18964,1201
Claims,CLM_MS_DNTL                   ,ALL01     ,t_hist_directory              ,21142,1202
Claims,CLM_MS_DNTL                   ,ALL01     ,t_hist_directory              ,20707,1203
Claims,CLM_MS_DNTL                   ,ALL01     ,t_hist_directory              ,21089,1204
Claims,CLM_MS_DNTL                   ,ALL01     ,t_hist_directory              ,18701,1301
Claims,CLM_MS_DNTL                   ,ALL01     ,t_hist_directory              ,20659,1302
Claims,CLM_MS_DNTL                   ,ALL01     ,t_hist_directory              ,127761,1303
Claims,CLM_MS_DNTL                   ,ALL01     ,t_hist_directory              ,164202,1402
Claims,CLM_MS_DNTL                   ,ALL02     ,t_clm_orp_track               ,0,2102
Claims,CLM_MS_DNTL                   ,ALL02     ,t_clm_oth_pyr_dtl             ,281189,2102
Claims,CLM_MS_DNTL                   ,ALL02     ,t_clm_patliab_x               ,0,2102
Claims,CLM_MS_DNTL                   ,ALL02     ,t_clm_payer_entity            ,281189,2102
Claims,CLM_MS_DNTL                   ,ALL02     ,t_clm_pgm_xref                ,1082831,2102
Claims,CLM_MS_DNTL                   ,ALL02     ,t_clm_pyr_entnmadr            ,280206,2102
Claims,CLM_MS_DNTL                   ,ALL02     ,t_clm_ref                     ,1127381,2102
Claims,CLM_MS_DNTL                   ,ALL02     ,t_clm_sbr                     ,281189,2102
Claims,CLM_MS_DNTL                   ,ALL02     ,t_re_eps_hist_ext             ,486507,1401
Claims,CLM_MS_DNTL                   ,ALL02     ,t_resub_dent_xref             ,0,1401
Claims,CLM_MS_DNTL                   ,ALL02     ,t_susp_rlhx                   ,0,1401
Claims,CLM_MS_DNTL                   ,ALL02     ,t_tcn_xref                    ,168533,1401
Claims,CLM_MS_DNTL                   ,ALL02     ,t_adj_dent_xref               ,0,1402
Claims,CLM_MS_DNTL                   ,ALL02     ,t_attachment_xref             ,81,1402
Claims,CLM_MS_DNTL                   ,ALL02     ,t_chck_clm_xref               ,461624,1402
Claims,CLM_MS_DNTL                   ,ALL02     ,t_claim_error                 ,87879,1402
Claims,CLM_MS_DNTL                   ,ALL02     ,t_claim_locat                 ,496105,1402
Claims,CLM_MS_DNTL                   ,ALL02     ,t_clm_amt                     ,100619,1402
Claims,CLM_MS_DNTL                   ,ALL02     ,t_clm_cas                     ,828187,1402
Claims,CLM_MS_DNTL                   ,ALL02     ,t_clm_crc                     ,0,1402
Claims,CLM_MS_DNTL                   ,ALL02     ,t_clm_diag_xref               ,14861,1402
Claims,CLM_MS_DNTL                   ,ALL02     ,t_clm_dn2                     ,3097,1402
Claims,CLM_MS_DNTL                   ,ALL02     ,t_clm_dtl_tth_sfc             ,104673,1402
Claims,CLM_MS_DNTL                   ,ALL02     ,t_clm_dtp                     ,1,1402
Claims,CLM_MS_DNTL                   ,ALL02     ,t_clm_enc_dtl                 ,76473,1402
Claims,CLM_MS_DNTL                   ,ALL02     ,t_clm_enc_hdr                 ,24146,1402
Claims,CLM_MS_DNTL                   ,ALL02     ,t_clm_ent_nm_adr              ,2408890,1402
Claims,CLM_MS_DNTL                   ,ALL02     ,t_clm_entity                  ,1338793,1402
Claims,CLM_MS_DNTL                   ,ALL02     ,t_clm_eob_xref                ,998150,1402
Claims,CLM_MS_DNTL                   ,ALL02     ,t_cnv_clm_adr                 ,0,2102
Claims,CLM_MS_DNTL                   ,ALL02     ,t_cnv_clm_fin_cos_lkup        ,2,2102
Claims,CLM_MS_DNTL                   ,ALL02     ,t_cnv_clm_party_id            ,0,2102
Claims,CLM_MS_DNTL                   ,ALL02     ,t_cnv_clm_shr_lkup            ,303257,2102
Claims,CLM_MS_DNTL                   ,ALL02     ,t_cos_dtl_xref                ,1082831,2102
Claims,CLM_MS_DNTL                   ,ALL02     ,t_dental_dtl_keys             ,1082831,2102
Claims,CLM_MS_DNTL                   ,ALL02     ,t_dental_hdr_keys             ,303257,2102
Claims,CLM_MS_DNTL                   ,ALL02     ,t_deny_dntl_dtl               ,334077,2102
Claims,CLM_MS_DNTL                   ,ALL02     ,t_deny_dntl_hdr               ,96868,2102
Claims,CLM_MS_DNTL                   ,ALL02     ,t_dntl_oth_pyr_hdr            ,281189,2102
Claims,CLM_MS_DNTL                   ,ALL02     ,t_fin_remit_txn_xref          ,303257,2102
Claims,CLM_MS_DNTL                   ,ALL02     ,t_hist_directory              ,303257,2102
Claims,CLM_MS_DNTL                   ,ALL02     ,t_mc_re_spec_cond             ,0,2102
Claims,CLM_MS_DNTL                   ,ALL02     ,t_mphx_copay                  ,25383,2102
Claims,CLM_MS_DNTL                   ,ALL02     ,t_mphx_dental_dtl             ,643756,2102
Claims,CLM_MS_DNTL                   ,ALL02     ,t_mphx_ent_nm_adr             ,3434867,2102
Claims,CLM_MS_DNTL                   ,ALL02     ,t_mphx_entity                 ,2017888,2102
Claims,CLM_MS_DNTL                   ,ALL02     ,t_mphx_mbr_svc_usg            ,36164,2102
Claims,CLM_MS_DNTL                   ,ALL02     ,t_pa_item_dtl_xref            ,4494,2102
Claims,CLM_MS_DNTL                   ,ALL02     ,t_pd_dntl_dtl                 ,748754,2102
Claims,CLM_MS_DNTL                   ,ALL02     ,t_pd_dntl_hdr                 ,206389,2102
Claims,CLM_MS_DNTL                   ,ALL02     ,t_re_eps_hist_ext             ,1007725,2102
Claims,CLM_MS_DNTL                   ,ALL02     ,t_resub_dent_xref             ,37059,2102
Claims,CLM_MS_DNTL                   ,ALL02     ,t_susp_rlhx                   ,212851,2102
Claims,CLM_MS_DNTL                   ,ALL02     ,t_tcn_xref                    ,583463,2102
Claims,CLM_MS_DNTL                   ,ALL02     ,t_adj_dent_xref               ,3418,2103
Claims,CLM_MS_DNTL                   ,ALL02     ,t_attachment_xref             ,311,2103
Claims,CLM_MS_DNTL                   ,ALL02     ,t_chck_clm_xref               ,87247,2103
Claims,CLM_MS_DNTL                   ,ALL02     ,t_claim_error                 ,428416,2103
Claims,CLM_MS_DNTL                   ,ALL02     ,t_claim_locat                 ,703408,2103
Claims,CLM_MS_DNTL                   ,ALL02     ,t_clm_amt                     ,925929,2103
Claims,CLM_MS_DNTL                   ,ALL02     ,t_clm_cas                     ,726487,2103
Claims,CLM_MS_DNTL                   ,ALL02     ,t_clm_crc                     ,0,2103
Claims,CLM_MS_DNTL                   ,ALL02     ,t_clm_diag_xref               ,6364,2103
Claims,CLM_MS_DNTL                   ,ALL02     ,t_clm_dn2                     ,2183,2103
Claims,CLM_MS_DNTL                   ,ALL02     ,t_clm_dtl_tth_sfc             ,160127,2103
Claims,CLM_MS_DNTL                   ,ALL02     ,t_clm_dtp                     ,2,2103
Claims,CLM_MS_DNTL                   ,ALL02     ,t_clm_enc_dtl                 ,720597,2103
Claims,CLM_MS_DNTL                   ,ALL02     ,t_clm_enc_hdr                 ,205332,2103
Claims,CLM_MS_DNTL                   ,ALL02     ,t_clm_ent_nm_adr              ,3389462,2103
Claims,CLM_MS_DNTL                   ,ALL02     ,t_clm_entity                  ,1980390,2103
Claims,CLM_MS_DNTL                   ,ALL02     ,t_clm_eob_xref                ,940726,2103
Claims,CLM_MS_DNTL                   ,ALL02     ,t_clm_modifier                ,5,2103
Claims,CLM_MS_DNTL                   ,ALL02     ,t_clm_dtp                     ,3,1704
Claims,CLM_MS_DNTL                   ,ALL02     ,t_clm_enc_dtl                 ,441622,1704
Claims,CLM_MS_DNTL                   ,ALL02     ,t_clm_enc_hdr                 ,128454,1704
Claims,CLM_MS_DNTL                   ,ALL02     ,t_clm_ent_nm_adr              ,2293540,1704
Claims,CLM_MS_DNTL                   ,ALL02     ,t_clm_entity                  ,1289392,1704
Claims,CLM_MS_DNTL                   ,ALL02     ,t_clm_eob_xref                ,808488,1704
Claims,CLM_MS_DNTL                   ,ALL02     ,t_clm_modifier                ,0,1704
Claims,CLM_MS_DNTL                   ,ALL02     ,t_clm_ndc_dtl                 ,0,1704
Claims,CLM_MS_DNTL                   ,ALL02     ,t_clm_nte                     ,0,1704
Claims,CLM_MS_DNTL                   ,ALL02     ,t_clm_orp_track               ,0,1704
Claims,CLM_MS_DNTL                   ,ALL02     ,t_clm_oth_pyr_dtl             ,128967,1704
Claims,CLM_MS_DNTL                   ,ALL02     ,t_clm_patliab_x               ,0,1704
Claims,CLM_MS_DNTL                   ,ALL02     ,t_clm_payer_entity            ,128967,1704
Claims,CLM_MS_DNTL                   ,ALL02     ,t_clm_pgm_xref                ,529240,1704
Claims,CLM_MS_DNTL                   ,ALL02     ,t_clm_pyr_entnmadr            ,128454,1704
Claims,CLM_MS_DNTL                   ,ALL02     ,t_clm_ref                     ,206626,1704
Claims,CLM_MS_DNTL                   ,ALL02     ,t_clm_sbr                     ,128967,1704
Claims,CLM_MS_DNTL                   ,ALL02     ,t_cnv_clm_adr                 ,0,1704
Claims,CLM_MS_DNTL                   ,ALL02     ,t_cnv_clm_fin_cos_lkup        ,70,1704
Claims,CLM_MS_DNTL                   ,ALL02     ,t_cnv_clm_party_id            ,0,1704
Claims,CLM_MS_DNTL                   ,ALL02     ,t_cnv_clm_shr_lkup            ,154231,1704
Claims,CLM_MS_DNTL                   ,ALL02     ,t_cos_dtl_xref                ,529240,1704
Claims,CLM_MS_DNTL                   ,ALL02     ,t_dental_dtl_keys             ,529240,1704
Claims,CLM_MS_DNTL                   ,ALL02     ,t_dental_hdr_keys             ,154231,1704
Claims,CLM_MS_DNTL                   ,ALL02     ,t_deny_dntl_dtl               ,143436,1704
Claims,CLM_MS_DNTL                   ,ALL02     ,t_deny_dntl_hdr               ,47266,1704
Claims,CLM_MS_DNTL                   ,ALL02     ,t_dntl_oth_pyr_hdr            ,128967,1704
Claims,CLM_MS_DNTL                   ,ALL02     ,t_fin_remit_txn_xref          ,154231,1704
Claims,CLM_MS_DNTL                   ,ALL02     ,t_hist_directory              ,154231,1704
Claims,CLM_MS_DNTL                   ,ALL02     ,t_mc_re_spec_cond             ,0,1704
Claims,CLM_MS_DNTL                   ,ALL02     ,t_mphx_copay                  ,15051,1704
Claims,CLM_MS_DNTL                   ,ALL02     ,t_mphx_dental_dtl             ,374380,1704
Claims,CLM_MS_DNTL                   ,ALL02     ,t_mphx_ent_nm_adr             ,1622772,1704
Claims,CLM_MS_DNTL                   ,ALL02     ,t_mphx_entity                 ,908820,1704
Claims,CLM_MS_DNTL                   ,ALL02     ,t_mphx_mbr_svc_usg            ,45397,1704
Claims,CLM_MS_DNTL                   ,ALL02     ,t_pa_item_dtl_xref            ,2430,1704
Claims,CLM_MS_DNTL                   ,ALL02     ,t_pd_dntl_dtl                 ,385804,1704
Claims,CLM_MS_DNTL                   ,ALL02     ,t_clm_ndc_dtl                 ,0,2103
Claims,CLM_MS_DNTL                   ,ALL02     ,t_clm_nte                     ,0,2103
Claims,CLM_MS_DNTL                   ,ALL02     ,t_clm_orp_track               ,0,2103
Claims,CLM_MS_DNTL                   ,ALL02     ,t_clm_oth_pyr_dtl             ,206162,2103
Claims,CLM_MS_DNTL                   ,ALL02     ,t_clm_patliab_x               ,0,2103
Claims,CLM_MS_DNTL                   ,ALL02     ,t_clm_sbr                     ,16698,1401
Claims,CLM_MS_DNTL                   ,ALL02     ,t_cnv_clm_adr                 ,9,1401
Claims,CLM_MS_DNTL                   ,ALL02     ,t_cnv_clm_fin_cos_lkup        ,1,1401
Claims,CLM_MS_DNTL                   ,ALL02     ,t_cnv_clm_party_id            ,52435,1401
Claims,CLM_MS_DNTL                   ,ALL02     ,t_cnv_clm_shr_lkup            ,151849,1401
Claims,CLM_MS_DNTL                   ,ALL02     ,t_cos_dtl_xref                ,544775,1401
Claims,CLM_MS_DNTL                   ,ALL02     ,t_dental_dtl_keys             ,544775,1401
Claims,CLM_MS_DNTL                   ,ALL02     ,t_dental_hdr_keys             ,151849,1401
Claims,CLM_MS_DNTL                   ,ALL02     ,t_deny_dntl_dtl               ,48919,1401
Claims,CLM_MS_DNTL                   ,ALL02     ,t_deny_dntl_hdr               ,15681,1401
Claims,CLM_MS_DNTL                   ,ALL02     ,t_dntl_oth_pyr_hdr            ,16698,1401
Claims,CLM_MS_DNTL                   ,ALL02     ,t_fin_remit_txn_xref          ,151849,1401
Claims,CLM_MS_DNTL                   ,ALL02     ,t_hist_directory              ,151849,1401
Claims,CLM_MS_DNTL                   ,ALL02     ,t_mc_re_spec_cond             ,0,1401
Claims,CLM_MS_DNTL                   ,ALL02     ,t_mphx_copay                  ,18803,1401
Claims,CLM_MS_DNTL                   ,ALL02     ,t_mphx_dental_dtl             ,474670,1401
Claims,CLM_MS_DNTL                   ,ALL02     ,t_mphx_ent_nm_adr             ,2019913,1401
Claims,CLM_MS_DNTL                   ,ALL02     ,t_mphx_entity                 ,1126500,1401
Claims,CLM_MS_DNTL                   ,ALL02     ,t_mphx_mbr_svc_usg            ,301032,1401
Claims,CLM_MS_DNTL                   ,ALL02     ,t_pa_item_dtl_xref            ,12984,1401
Claims,CLM_MS_DNTL                   ,ALL02     ,t_pd_dntl_dtl                 ,495856,1401
Claims,CLM_MS_DNTL                   ,ALL02     ,t_pd_dntl_hdr                 ,136168,1401
Claims,CLM_MS_DNTL                   ,ALL02     ,t_clm_sbr                     ,206162,2103
Claims,CLM_MS_DNTL                   ,ALL02     ,t_cnv_clm_adr                 ,0,2103
Claims,CLM_MS_DNTL                   ,ALL02     ,t_cnv_clm_fin_cos_lkup        ,0,2103
Claims,CLM_MS_DNTL                   ,ALL02     ,t_cnv_clm_party_id            ,0,2103
Claims,CLM_MS_DNTL                   ,ALL02     ,t_cnv_clm_shr_lkup            ,234344,2103
Claims,CLM_MS_DNTL                   ,ALL02     ,t_cos_dtl_xref                ,821037,2103
Claims,CLM_MS_DNTL                   ,ALL02     ,t_dental_dtl_keys             ,821037,2103
Claims,CLM_MS_DNTL                   ,ALL02     ,t_dental_hdr_keys             ,234344,2103
Claims,CLM_MS_DNTL                   ,ALL02     ,t_deny_dntl_dtl               ,241114,2103
Claims,CLM_MS_DNTL                   ,ALL02     ,t_deny_dntl_hdr               ,73563,2103
Claims,CLM_MS_DNTL                   ,ALL02     ,t_dntl_oth_pyr_hdr            ,206162,2103
Claims,CLM_MS_DNTL                   ,ALL02     ,t_fin_remit_txn_xref          ,234344,2103
Claims,CLM_MS_DNTL                   ,ALL02     ,t_hist_directory              ,234344,2103
Claims,CLM_MS_DNTL                   ,ALL02     ,t_mc_re_spec_cond             ,0,2103
Claims,CLM_MS_DNTL                   ,ALL02     ,t_mphx_copay                  ,21555,2103
Claims,CLM_MS_DNTL                   ,ALL02     ,t_mphx_dental_dtl             ,510526,2103
Claims,CLM_MS_DNTL                   ,ALL02     ,t_mphx_ent_nm_adr             ,2367822,2103
Claims,CLM_MS_DNTL                   ,ALL02     ,t_mphx_entity                 ,1370836,2103
Claims,CLM_MS_DNTL                   ,ALL02     ,t_mphx_mbr_svc_usg            ,49810,2103
Claims,CLM_MS_DNTL                   ,ALL02     ,t_pa_item_dtl_xref            ,5681,2103
Claims,CLM_MS_DNTL                   ,ALL02     ,t_pd_dntl_dtl                 ,579923,2103
Claims,CLM_MS_DNTL                   ,ALL02     ,t_pd_dntl_hdr                 ,160781,2103
Claims,CLM_MS_DNTL                   ,ALL02     ,t_re_eps_hist_ext             ,761849,2103
Claims,CLM_MS_DNTL                   ,ALL02     ,t_resub_dent_xref             ,7970,2103
Claims,CLM_MS_DNTL                   ,ALL02     ,t_susp_rlhx                   ,141098,2103
Claims,CLM_MS_DNTL                   ,ALL02     ,t_tcn_xref                    ,439676,2103
Claims,CLM_MS_DNTL                   ,ALL02     ,t_adj_dent_xref               ,0,lftm
Claims,CLM_MS_DNTL                   ,ALL02     ,t_attachment_xref             ,528,lftm
Claims,CLM_MS_DNTL                   ,ALL02     ,t_chck_clm_xref               ,0,lftm
Claims,CLM_MS_DNTL                   ,ALL02     ,t_claim_error                 ,78664,lftm
Claims,CLM_MS_DNTL                   ,ALL02     ,t_claim_locat                 ,1661988,lftm
Claims,CLM_MS_DNTL                   ,ALL02     ,t_clm_amt                     ,5705,lftm
Claims,CLM_MS_DNTL                   ,ALL02     ,t_clm_cas                     ,2439615,lftm
Claims,CLM_MS_DNTL                   ,ALL02     ,t_clm_crc                     ,0,lftm
Claims,CLM_MS_DNTL                   ,ALL02     ,t_clm_diag_xref               ,387685,lftm
Claims,CLM_MS_DNTL                   ,ALL02     ,t_clm_dn2                     ,8415,lftm
Claims,CLM_MS_DNTL                   ,ALL02     ,t_clm_dtl_tth_sfc             ,296628,lftm
Claims,CLM_MS_DNTL                   ,ALL02     ,t_clm_dtp                     ,7,lftm
Claims,CLM_MS_DNTL                   ,ALL02     ,t_clm_enc_dtl                 ,4628,lftm
Claims,CLM_MS_DNTL                   ,ALL02     ,t_clm_enc_hdr                 ,1077,lftm
Claims,CLM_MS_DNTL                   ,ALL02     ,t_clm_ent_nm_adr              ,4754617,lftm
Claims,CLM_MS_DNTL                   ,ALL02     ,t_clm_entity                  ,4438133,lftm
Claims,CLM_MS_DNTL                   ,ALL02     ,t_clm_modifier                ,0,1402
